id,name,artist,cardClass,cost,attack,health,set,type,rarity
AV_402,Le Lobotomiseur,Studio Hive,ROGUE,2,2,,ALTERAC_VALLEY,WEAPON,EPIC
AV_403,Cera’thine messagère agile,James Ryman,ROGUE,5,5,5,ALTERAC_VALLEY,MINION,LEGENDARY
AV_405,Stock de contrebande,Anton Zemskov,ROGUE,5,,,ALTERAC_VALLEY,SPELL,RARE
AV_565,Berserker hacheuse,Sergey Tsvelykh,WARRIOR,4,3,5,ALTERAC_VALLEY,MINION,COMMON
AV_601,Lieutenant réprouvé,Ivan Fomin,ROGUE,2,2,2,ALTERAC_VALLEY,MINION,EPIC
AV_657,Cimetière profané,J. Paick & K. Turovec,WARLOCK,3,,,ALTERAC_VALLEY,SPELL,RARE
AV_660,Garnison de Glace-sang,J. Paick & K. Turovec,WARRIOR,2,,,ALTERAC_VALLEY,SPELL,RARE
AV_661,Champ sanglant,J. Paick & K. Turovec,DEMONHUNTER,2,,,ALTERAC_VALLEY,SPELL,RARE
AV_664,Poste de secours foudrepique,J. Paick & K. Turovec,PRIEST,3,,,ALTERAC_VALLEY,SPELL,RARE
AV_704,Hibou démesuré,Jaemin Kim,NEUTRAL,7,8,4,ALTERAC_VALLEY,MINION,COMMON
AV_710,Patrouille de reconnaissance,Ivan Fomin,ROGUE,2,,,ALTERAC_VALLEY,SPELL,COMMON
AV_711,Agent double,Samche Chen,ROGUE,3,3,3,ALTERAC_VALLEY,MINION,COMMON
BAR_020,Pillard tranchecrin,Mauricio Herrera,NEUTRAL,5,5,6,THE_BARRENS,MINION,COMMON
BAR_021,Grunt de la route de l’or,Konstantin Porubov,NEUTRAL,5,3,7,THE_BARRENS,MINION,COMMON
BAR_022,Péon,Max Grecke,NEUTRAL,2,2,3,THE_BARRENS,MINION,COMMON
BAR_024,Vandale de l’oasis,Luca Zontini,NEUTRAL,2,2,3,THE_BARRENS,MINION,COMMON
BAR_025,Initié du Puits de soleil,Vladimir Kafanov,NEUTRAL,3,3,4,THE_BARRENS,MINION,COMMON
BAR_026,Sectateur de la Tête de Mort,James Ryman,NEUTRAL,3,2,4,THE_BARRENS,MINION,COMMON
BAR_027,Berserker sombrelance,Mauricio Herrera,NEUTRAL,4,5,7,THE_BARRENS,MINION,COMMON
BAR_030,Kodo de bât,Ware Lee,HUNTER,3,3,3,THE_BARRENS,MINION,COMMON
BAR_031,Raptor solécaille,Melvin Chan,HUNTER,1,1,3,THE_BARRENS,MINION,RARE
BAR_032,Tir perforant,Jim Nelson,HUNTER,4,,,THE_BARRENS,SPELL,COMMON
BAR_033,Caravane de prospectrice,Tiffany Chiu,HUNTER,2,1,3,THE_BARRENS,MINION,RARE
BAR_034,Apprivoiser une bête rang 1,Jim Nelson,HUNTER,2,,,THE_BARRENS,SPELL,RARE
BAR_035,Coursier kolkar,Matt Dixon,HUNTER,2,2,3,THE_BARRENS,MINION,EPIC
BAR_037,Dompteuse chanteguerre,Angelica Alieva,HUNTER,4,3,4,THE_BARRENS,MINION,EPIC
BAR_038,Tavish Foudrepique,Jim Nelson,HUNTER,3,2,5,THE_BARRENS,MINION,LEGENDARY
BAR_040,Chef de la côte sud,Kagi,SHAMAN,2,3,2,THE_BARRENS,MINION,COMMON
BAR_041,L’union fait les ailerons,Matt Dixon,SHAMAN,3,,,THE_BARRENS,SPELL,RARE
BAR_042,Protecteur primordial,Konstantin Turovec,NEUTRAL,8,6,6,THE_BARRENS,MINION,EPIC
BAR_043,Caravane de mini-ailerons,Matt Dixon,SHAMAN,2,1,3,THE_BARRENS,MINION,RARE
BAR_044,Chaîne d’éclairs rang 1,Hideaki Takamura,SHAMAN,2,,,THE_BARRENS,SPELL,EPIC
BAR_045,Tempétueux aride,Jakub Kasper,SHAMAN,3,2,5,THE_BARRENS,MINION,COMMON
BAR_048,Bru’kan,Alex Horley Orlandelli,SHAMAN,4,5,4,THE_BARRENS,MINION,LEGENDARY
BAR_060,Porchère,Sean McNally,NEUTRAL,3,3,2,THE_BARRENS,MINION,COMMON
BAR_061,Corsaire de Cabestan,Eva Widermann,NEUTRAL,3,4,3,THE_BARRENS,MINION,COMMON
BAR_062,Murcenaire de l’oasis,Anzka Nguyen,NEUTRAL,2,3,2,THE_BARRENS,MINION,COMMON
BAR_063,Éclaireur de l’oasis,Ishmael Hoover,NEUTRAL,2,1,3,THE_BARRENS,MINION,COMMON
BAR_064,Arcaniste talentueux,Yunle Tu,NEUTRAL,2,1,3,THE_BARRENS,MINION,COMMON
BAR_065,Scorpide venimeux,Ian Ameling,NEUTRAL,3,1,3,THE_BARRENS,MINION,COMMON
BAR_069,Maraudeur blessé,Andrew Hou,NEUTRAL,4,5,10,THE_BARRENS,MINION,COMMON
BAR_070,Client satisfait,Ivan Fomin,NEUTRAL,4,3,3,THE_BARRENS,MINION,COMMON
BAR_071,Brave de Taurajo,L. Lullabi & K. Turovec,NEUTRAL,6,4,8,THE_BARRENS,MINION,RARE
BAR_072,Acolyte de la Lame-Ardente,Mauricio Herrera,NEUTRAL,5,1,1,THE_BARRENS,MINION,RARE
BAR_073,Forgeronne des Tarides,Ursula Dorada,NEUTRAL,5,3,5,THE_BARRENS,MINION,EPIC
BAR_074,Poste de Guet-Lointain,Jason Kang,NEUTRAL,2,2,3,THE_BARRENS,MINION,COMMON
BAR_075,Poste de la Croisée,Konstantin Turovec,NEUTRAL,4,4,6,THE_BARRENS,MINION,EPIC
BAR_076,Poste de Mor’shan,Forrest Imel,NEUTRAL,3,3,5,THE_BARRENS,MINION,RARE
BAR_077,Kargal Balafre-Glorieuse,Mike Sass,NEUTRAL,7,5,5,THE_BARRENS,MINION,LEGENDARY
BAR_078,Maître-lame Samuro,A.J. Nazzaro,NEUTRAL,4,1,6,THE_BARRENS,MINION,LEGENDARY
BAR_079,"Kazakus, créateur de golems",Anton Zemskov,NEUTRAL,4,3,3,THE_BARRENS,MINION,LEGENDARY
BAR_080,Chasseur des ombres Vol’jin,Steven Prescott,NEUTRAL,5,3,6,THE_BARRENS,MINION,LEGENDARY
BAR_081,Crapule des mers du Sud,Adam Byrne,NEUTRAL,4,5,5,THE_BARRENS,MINION,EPIC
BAR_082,Trappeuse des Tarides,Vladimir Kafanov,NEUTRAL,3,2,4,THE_BARRENS,MINION,COMMON
BAR_305,Rafale rang 1,Arthur Bozonnet,MAGE,0,,,THE_BARRENS,SPELL,RARE
BAR_306,Cachet de flamme,Vlad Botos,DEMONHUNTER,2,,,THE_BARRENS,SPELL,EPIC
BAR_307,Écorcheur du Vide,Jakub Kasper,PRIEST,4,3,4,THE_BARRENS,MINION,RARE
BAR_308,Mot de pouvoir : Robustesse,Konstantin Turovec,PRIEST,8,,,THE_BARRENS,SPELL,COMMON
BAR_309,Prière du désespoir,Maria Trepalina,PRIEST,0,,,THE_BARRENS,SPELL,COMMON
BAR_310,Élémentaire lumineux,James Ryman,PRIEST,6,6,6,THE_BARRENS,MINION,RARE
BAR_311,Peste dévorante,Konstantin Turovec,PRIEST,3,,,THE_BARRENS,SPELL,COMMON
BAR_312,Caravane de devineresse,Kai Zhong,PRIEST,2,1,3,THE_BARRENS,MINION,RARE
BAR_313,Prêtre d’An’she,Paul Mafayon,PRIEST,5,5,5,THE_BARRENS,MINION,EPIC
BAR_314,Blâme rang 1,James Ryman,PRIEST,2,,,THE_BARRENS,SPELL,EPIC
BAR_315,Serena Plumesang,Hideaki Takamura,PRIEST,2,1,1,THE_BARRENS,MINION,LEGENDARY
BAR_316,Embusquée du derrick,Maria Trepalina,ROGUE,4,4,4,THE_BARRENS,MINION,RARE
BAR_317,Contact sur le terrain,Evgeniy Dlinnov,ROGUE,3,3,2,THE_BARRENS,MINION,RARE
BAR_318,Poison de feuillargent,Alex Horley Orlandelli,ROGUE,1,,,THE_BARRENS,SPELL,COMMON
BAR_319,Coup de poignard cruel rang 1,Ivan Fomin,ROGUE,2,,,THE_BARRENS,SPELL,COMMON
BAR_320,Pieuvrobot efficace,Konstantin Turovec,ROGUE,3,1,4,THE_BARRENS,MINION,COMMON
BAR_321,Poison paralysant,Dave Allsop,ROGUE,1,,,THE_BARRENS,SPELL,RARE
BAR_322,Surin de brochepourceau,Kagi,ROGUE,3,2,,THE_BARRENS,WEAPON,EPIC
BAR_323,C’est à moi !,Ivan Fomin,ROGUE,1,,,THE_BARRENS,SPELL,EPIC
BAR_324,Apothicaire Helbrim,Mike Sass,ROGUE,4,3,2,THE_BARRENS,MINION,LEGENDARY
BAR_325,Sanglier tranchecrin,Akkapoj T.,DEMONHUNTER,2,3,2,THE_BARRENS,MINION,COMMON
BAR_326,Belluaire de Tranchebauge,Akkapoj T.,DEMONHUNTER,3,3,3,THE_BARRENS,MINION,RARE
BAR_327,Appel abject,Konstantin Porubov,DEMONHUNTER,3,,,THE_BARRENS,SPELL,COMMON
BAR_328,Esprit vengeur,Wayne Wu,DEMONHUNTER,4,4,4,THE_BARRENS,MINION,EPIC
BAR_329,Nécrorateur Noirépine,Samwise Didier,DEMONHUNTER,7,3,6,THE_BARRENS,MINION,LEGENDARY
BAR_330,Tranche-défenses,Kagi,DEMONHUNTER,1,1,,THE_BARRENS,WEAPON,RARE
BAR_333,Kurtrus Chutecendre,Zoltan Boros,DEMONHUNTER,4,3,4,THE_BARRENS,MINION,LEGENDARY
BAR_334,Seigneur Saurcroc,Glenn Rane,WARRIOR,7,5,4,THE_BARRENS,MINION,LEGENDARY
BAR_430,Agent de la Horde,Adam Byrne,NEUTRAL,3,3,4,THE_BARRENS,MINION,RARE
BAR_533,Sentinelles pousseronces,Sean McNally,DRUID,2,,,THE_BARRENS,SPELL,COMMON
BAR_534,Fureur de la troupe,Zoltan Boros,DRUID,4,,,THE_BARRENS,SPELL,COMMON
BAR_535,Kodo au cuir épais,Zoltan Boros,DRUID,4,3,5,THE_BARRENS,MINION,COMMON
BAR_536,Graine de vie rang 1,Zoltan Boros,DRUID,2,,,THE_BARRENS,SPELL,RARE
BAR_537,Garde de guerre tranchecrin,Daniil Kudriavtsev,DRUID,2,2,3,THE_BARRENS,MINION,RARE
BAR_538,Druidesse des plaines,Patrik Bjorkstrom,DRUID,7,7,6,THE_BARRENS,MINION,EPIC
BAR_539,Alignement céleste,Gustav Schmidt,DRUID,8,,,THE_BARRENS,SPELL,EPIC
BAR_540,Pestegueule le Pourrissant,Alex Horley Orlandelli,DRUID,4,3,4,THE_BARRENS,MINION,LEGENDARY
BAR_541,Orbe runique,Hideaki Takamura,MAGE,2,,,THE_BARRENS,SPELL,COMMON
BAR_542,Eau de source fraîche,Dave Allsop,MAGE,5,,,THE_BARRENS,SPELL,COMMON
BAR_544,Apprenti téméraire,Yaohua Xu,MAGE,4,3,5,THE_BARRENS,MINION,RARE
BAR_545,Lumière des Arcanes,Maria Trepalina,MAGE,3,4,3,THE_BARRENS,MINION,EPIC
BAR_546,Flambée,David Kegg,MAGE,1,,,THE_BARRENS,SPELL,EPIC
BAR_547,Mordresh Œil-de-Feu,Qinghao Wu,MAGE,8,8,8,THE_BARRENS,MINION,LEGENDARY
BAR_549,Marque de la carapace,Peter Stapleton,DRUID,2,,,THE_BARRENS,SPELL,RARE
BAR_550,Sauveur galopant,Jakub Kasper,PALADIN,1,,,THE_BARRENS,SPELL,COMMON
BAR_551,Barak Plaie-des-Kodos,Ivan Fomin,HUNTER,5,3,5,THE_BARRENS,MINION,LEGENDARY
BAR_552,Tchak Coupebeurre,Ivan Fomin,ROGUE,4,3,3,THE_BARRENS,MINION,LEGENDARY
BAR_705,Cachet de silence,Vlad Botos,DEMONHUNTER,0,,,THE_BARRENS,SPELL,RARE
BAR_720,Guff Totem-Runique,Paul Mafayon,DRUID,3,2,4,THE_BARRENS,MINION,LEGENDARY
BAR_721,Mankrik,Anton Zemskov,NEUTRAL,3,3,4,THE_BARRENS,MINION,LEGENDARY
BAR_735,Xyrella,James Ryman,PRIEST,4,4,4,THE_BARRENS,MINION,LEGENDARY
BAR_743,Crapaud sauvage,Grace Liu,NEUTRAL,2,2,2,THE_BARRENS,MINION,COMMON
BAR_744,Gardienne des âmes,Yaohua Xu,NEUTRAL,4,3,6,THE_BARRENS,MINION,EPIC
BAR_745,Hyène Jappecroc,Jeremy Cranford,NEUTRAL,2,2,4,THE_BARRENS,MINION,RARE
BAR_748,Varden Aubétreinte,Arthur Bozonnet,MAGE,4,3,3,THE_BARRENS,MINION,LEGENDARY
BAR_750,Revenant de terre,Jakub Kasper,SHAMAN,4,2,6,THE_BARRENS,MINION,RARE
BAR_751,Fourrageur d’étang,Cheng Hao,SHAMAN,1,1,2,THE_BARRENS,MINION,COMMON
BAR_801,Proie blessée,Jim Nelson,HUNTER,1,,,THE_BARRENS,SPELL,COMMON
BAR_812,Allié de l’oasis,Anzka Nguyen,MAGE,3,,,THE_BARRENS,SPELL,COMMON
BAR_840,Combattant tourbillonnant,Nicola Saviori,WARRIOR,4,3,6,THE_BARRENS,MINION,COMMON
BAR_841,Puissance musculaire,Matt Dixon,WARRIOR,2,,,THE_BARRENS,SPELL,COMMON
BAR_842,Conditionnement rang 1,Hideaki Takamura,WARRIOR,2,,,THE_BARRENS,SPELL,RARE
BAR_843,Émissaire chanteguerre,Hideaki Takamura,WARRIOR,1,1,3,THE_BARRENS,MINION,RARE
BAR_844,Hache de voltigeur,Jakub Kasper,WARRIOR,4,3,,THE_BARRENS,WEAPON,RARE
BAR_845,Rancune,A.J. Nazzaro,WARRIOR,4,,,THE_BARRENS,SPELL,EPIC
BAR_846,Élite de Mor’shan,Konstantin Turovec,WARRIOR,5,4,4,THE_BARRENS,MINION,EPIC
BAR_847,Rokara,Rafael Zanchetin,WARRIOR,3,2,3,THE_BARRENS,MINION,LEGENDARY
BAR_848,Rôdeur des nénuphars,Matt Dixon,SHAMAN,5,5,6,THE_BARRENS,MINION,EPIC
BAR_854,Élémentaire embrasé,Max Grecke,NEUTRAL,1,1,2,THE_BARRENS,MINION,COMMON
BAR_860,Pyromancien Flurgl,Jaemin Kim,SHAMAN,4,2,3,THE_BARRENS,MINION,LEGENDARY
BAR_871,Caravane de soldats,Ivan Fomin,PALADIN,2,1,3,THE_BARRENS,MINION,RARE
BAR_873,Chevalier de l’onction,Zoltan Boros,PALADIN,1,1,1,THE_BARRENS,MINION,COMMON
BAR_875,Épée du Déchu,Jason Kang,PALADIN,2,1,,THE_BARRENS,WEAPON,RARE
BAR_876,Commandant de Guet-du-Nord,Leonardo Santanna,PALADIN,3,3,4,THE_BARRENS,MINION,RARE
BAR_878,Médecin de guerre vétéran,Wayne Wu,PALADIN,4,3,5,THE_BARRENS,MINION,EPIC
BAR_879,Maître canonnier Smythe,Arthur Bozonnet,PALADIN,5,4,4,THE_BARRENS,MINION,LEGENDARY
BAR_880,Conviction rang 1,Ursula Dorada,PALADIN,1,,,THE_BARRENS,SPELL,EPIC
BAR_881,Sermon revigorant,Arthur Bozonnet,PALADIN,4,,,THE_BARRENS,SPELL,COMMON
BAR_888,Langue-de-Givre,Andrew Hou,MAGE,3,3,4,THE_BARRENS,MINION,RARE
BAR_890,Commère de la Croisée,Matt Dixon,NEUTRAL,3,4,3,THE_BARRENS,MINION,COMMON
BAR_891,Fureur rang 1,Slawomir Maniak,DEMONHUNTER,1,,,THE_BARRENS,SPELL,COMMON
BAR_896,Jeteur d’ancre cognepierre,Matt Dixon,WARRIOR,5,4,6,THE_BARRENS,MINION,COMMON
BAR_902,Cariel Roame,Ursula Dorada,PALADIN,4,4,3,THE_BARRENS,MINION,LEGENDARY
BAR_910,Grimoire de sacrifice,Evgeniy Dlinnov,WARLOCK,1,,,THE_BARRENS,SPELL,COMMON
BAR_911,Déchirure de l’âme,Arthur Gimaldinov,WARLOCK,4,,,THE_BARRENS,SPELL,RARE
BAR_912,Caravane d’apothicaire,Vladimir Kafanov,WARLOCK,2,1,3,THE_BARRENS,MINION,RARE
BAR_913,Autel de feu,Evgeniy Dlinnov,WARLOCK,1,,,THE_BARRENS,SPELL,EPIC
BAR_914,Essaim de diablotins rang 1,Slawomir Maniak,WARLOCK,2,,,THE_BARRENS,SPELL,COMMON
BAR_915,Pourvoyeuse de la Kabale,Arthur Bozonnet,WARLOCK,3,3,3,THE_BARRENS,MINION,COMMON
BAR_916,Dos-hirsute joyau de sang,David Kegg,WARLOCK,3,3,3,THE_BARRENS,MINION,RARE
BAR_917,Pilleuse des Tarides,Dave Allsop,WARLOCK,6,6,6,THE_BARRENS,MINION,EPIC
BAR_918,Tamsin Roame,Arthur Gimaldinov,WARLOCK,3,1,3,THE_BARRENS,MINION,LEGENDARY
BAR_919,Neeru Lamefeu,Paul Mafayon,WARLOCK,5,5,5,THE_BARRENS,MINION,LEGENDARY
BOT_020,Robot-skater,Jim Nelson,NEUTRAL,1,1,1,BOOMSDAY,MINION,COMMON
BOT_021,Gardienne de bronze,Ursula Dorada,NEUTRAL,3,2,5,BOOMSDAY,MINION,COMMON
BOT_031,Bombe gobeline,Matt Dixon,NEUTRAL,1,0,2,BOOMSDAY,MINION,COMMON
BOT_033,Largage de bombe,Alex Horley Orlandelli,HUNTER,2,,,BOOMSDAY,SPELL,COMMON
BOT_034,Maître des boums Flark,Jomaro Kindred,HUNTER,7,5,5,BOOMSDAY,MINION,LEGENDARY
BOT_035,Empoisonneur,Tyler Walpole,HUNTER,2,2,2,BOOMSDAY,MINION,COMMON
BOT_038,Artificière,Steve Prescott,HUNTER,2,2,1,BOOMSDAY,MINION,RARE
BOT_039,Nécromécanicienne,Dany Orizio,HUNTER,4,3,6,BOOMSDAY,MINION,EPIC
BOT_042,Projet d’armement,J. Paick & K. Turovec,WARRIOR,2,,,BOOMSDAY,SPELL,COMMON
BOT_050,Recycleur rouillé,Sean McNally,NEUTRAL,5,2,6,BOOMSDAY,MINION,COMMON
BOT_054,Projet de biologie,J. Paick & K. Turovec,DRUID,1,,,BOOMSDAY,SPELL,COMMON
BOT_059,Rover en éternium,Vladimir Kafanov,WARRIOR,1,1,3,BOOMSDAY,MINION,COMMON
BOT_066,Dragonnet mécanique,Jiajun Tian,NEUTRAL,6,2,2,BOOMSDAY,MINION,RARE
BOT_067,Bottes-fusées,Steve Prescott,WARRIOR,2,,,BOOMSDAY,SPELL,COMMON
BOT_069,Le Paqueboum,Zoltan Boros,WARRIOR,9,,,BOOMSDAY,SPELL,LEGENDARY
BOT_079,Lumi loyal,Zero,NEUTRAL,1,1,1,BOOMSDAY,MINION,COMMON
BOT_083,Toxicologue,Brian Despain,NEUTRAL,2,2,2,BOOMSDAY,MINION,COMMON
BOT_084,Brume violette,Alex Horley Orlandelli,ROGUE,2,,,BOOMSDAY,SPELL,COMMON
BOT_087,Espionnage académique,Konstantin Turovec,ROGUE,4,,,BOOMSDAY,SPELL,EPIC
BOT_093,Réaction élémentaire,Wayne Wu,SHAMAN,2,,,BOOMSDAY,SPELL,COMMON
BOT_098,Marteleur non alimenté,Jim Nelson,NEUTRAL,2,2,4,BOOMSDAY,MINION,RARE
BOT_099,Eurêka !,Peter Stapleton,SHAMAN,6,,,BOOMSDAY,SPELL,RARE
BOT_101,Faille astrale,A. J. Nazzaro,MAGE,2,,,BOOMSDAY,SPELL,RARE
BOT_102,Fore-étincelles,Ivan Fomin,NEUTRAL,6,5,1,BOOMSDAY,MINION,RARE
BOT_103,Luna l’astronome,L. Lullabi & K. Turovec,MAGE,3,2,4,BOOMSDAY,MINION,LEGENDARY
BOT_104,Explo-matic,Mauricio Herrera,WARRIOR,5,3,4,BOOMSDAY,MINION,RARE
BOT_107,Lance-missiles,Dan Scott,NEUTRAL,6,4,4,BOOMSDAY,MINION,RARE
BOT_216,Médic Oméga,James Ryman,PRIEST,3,3,4,BOOMSDAY,MINION,RARE
BOT_218,Rover de sécurité,Adam Byrne,WARRIOR,6,2,6,BOOMSDAY,MINION,RARE
BOT_219,Bras supplémentaires,Nicola Saviori,PRIEST,3,,,BOOMSDAY,SPELL,RARE
BOT_222,Bombe spirituelle,Zoltan Boros,WARLOCK,1,,,BOOMSDAY,SPELL,COMMON
BOT_224,Diablotin double,Dave Allsop,WARLOCK,3,2,2,BOOMSDAY,MINION,COMMON
BOT_226,Dégommeur âme-néant,Nicola Saviori,WARLOCK,3,1,5,BOOMSDAY,MINION,RARE
BOT_234,Rayon réducteur,Jiajun Tian,PALADIN,5,,,BOOMSDAY,SPELL,RARE
BOT_236,Forgecristal Kangor,James Ryman,PALADIN,2,1,2,BOOMSDAY,MINION,LEGENDARY
BOT_237,Annulateur en béryllium,Anton Zemskov,WARRIOR,7,4,8,BOOMSDAY,MINION,EPIC
BOT_238,"Dr Boum, savant fou",Matt Dixon,WARRIOR,7,,30,BOOMSDAY,HERO,LEGENDARY
BOT_242,Élément instable de Myra,Arthur Gimaldinov,ROGUE,5,,,BOOMSDAY,SPELL,LEGENDARY
BOT_243,Myra Sourcepus,Slawomir Maniak,ROGUE,5,4,2,BOOMSDAY,MINION,LEGENDARY
BOT_245,Faiseur de tempêtes,J. Paick & K. Turovec,SHAMAN,6,,,BOOMSDAY,SPELL,LEGENDARY
BOT_246,Foudre en bécher,Evgeniy Dlinnov,SHAMAN,0,,,BOOMSDAY,SPELL,COMMON
BOT_251,Bombe-araignée,Nicola Saviori,HUNTER,3,2,2,BOOMSDAY,MINION,RARE
BOT_254,Résultats inattendus,Jakub Kasper,MAGE,3,,,BOOMSDAY,SPELL,EPIC
BOT_256,Astromancienne,Gonzalo Ordonez,MAGE,7,5,5,BOOMSDAY,MINION,EPIC
BOT_257,Galaxie de poche de Luna,Jakub Kasper,MAGE,7,,,BOOMSDAY,SPELL,LEGENDARY
BOT_258,Maître cloneur Zerek,James Ryman,PRIEST,6,5,5,BOOMSDAY,MINION,LEGENDARY
BOT_263,Infusion d’âme,Garrett Hanna,WARLOCK,1,,,BOOMSDAY,SPELL,RARE
BOT_267,Faucheur piloté,L. Lullabi & K. Turovec,NEUTRAL,4,4,3,BOOMSDAY,MINION,COMMON
BOT_270,Inventrice ricanante,Matt Dixon,NEUTRAL,6,2,1,BOOMSDAY,MINION,RARE
BOT_280,Holomancien,J. Axer,NEUTRAL,5,3,3,BOOMSDAY,MINION,EPIC
BOT_283,Lapin-échasseur,Matt Dixon,ROGUE,1,1,1,BOOMSDAY,MINION,RARE
BOT_286,Lame en nécrium,Vlad Botos,ROGUE,3,3,,BOOMSDAY,WEAPON,RARE
BOT_288,Recruteur du labo,Zoltan Boros,ROGUE,2,3,2,BOOMSDAY,MINION,COMMON
BOT_291,Chasseur de tempêtes,Luca Zontini,SHAMAN,4,3,4,BOOMSDAY,MINION,RARE
BOT_296,Défenseur Oméga,Jim Nelson,NEUTRAL,4,2,6,BOOMSDAY,MINION,EPIC
BOT_299,Assemblage Oméga,Daren Bader,WARRIOR,1,,,BOOMSDAY,SPELL,RARE
BOT_308,Fusée à ressort,L. Lullabi & K. Turovec,NEUTRAL,3,2,1,BOOMSDAY,MINION,COMMON
BOT_309,Rob-ossature améliorable,Dan Scott,NEUTRAL,2,1,5,BOOMSDAY,MINION,COMMON
BOT_312,Menace répliquante,Vladimir Kafanov,NEUTRAL,4,3,2,BOOMSDAY,MINION,RARE
BOT_401,Piñata armée,Matt Dixon,NEUTRAL,4,4,3,BOOMSDAY,MINION,EPIC
BOT_402,Plan secret,Anton Zemskov,HUNTER,1,,,BOOMSDAY,SPELL,COMMON
BOT_404,Psychomelon juteux,Jason Kang,DRUID,4,,,BOOMSDAY,SPELL,EPIC
BOT_406,Supercollisionneur,Jason Kang,WARRIOR,5,1,,BOOMSDAY,WEAPON,EPIC
BOT_407,Front-de-Foudre,Mike Sass,SHAMAN,4,3,6,BOOMSDAY,MINION,EPIC
BOT_411,Électra Raz-de-Tempête,L. Lullabi & K. Turovec,SHAMAN,3,3,3,BOOMSDAY,MINION,LEGENDARY
BOT_413,Neurovolt,Alex Horley Orlandelli,NEUTRAL,3,3,1,BOOMSDAY,MINION,COMMON
BOT_414,Chimiste Écailles-Furtives,Mauricio Herrera,NEUTRAL,2,1,2,BOOMSDAY,MINION,COMMON
BOT_419,Dendrologue,Matt Dixon,DRUID,2,2,3,BOOMSDAY,MINION,RARE
BOT_420,Paysagiste,Sam Hogg,DRUID,3,,,BOOMSDAY,SPELL,COMMON
BOT_422,Jardinier tauren,Zoltan Boros,DRUID,6,3,4,BOOMSDAY,MINION,RARE
BOT_423,Fleuriste Fronderêve,Adam Byrne,DRUID,7,4,4,BOOMSDAY,MINION,EPIC
BOT_424,Méc’Thun,James Ryman,NEUTRAL,10,10,10,BOOMSDAY,MINION,LEGENDARY
BOT_429,Boumzooka de Flark,Jim Nelson,HUNTER,7,,,BOOMSDAY,SPELL,LEGENDARY
BOT_431,Héliplaneuse,A. J. Nazzaro,NEUTRAL,2,2,1,BOOMSDAY,MINION,COMMON
BOT_433,Dr Morrigan,Slawomir Maniak,WARLOCK,6,5,5,BOOMSDAY,MINION,LEGENDARY
BOT_434,Floup le Flasquagineux,Max Grecke,DRUID,4,3,4,BOOMSDAY,MINION,LEGENDARY
BOT_435,Appareil de clonage,Anton Zemskov,PRIEST,1,,,BOOMSDAY,SPELL,COMMON
BOT_436,Lentille prismatique,Cicily He,PALADIN,4,,,BOOMSDAY,SPELL,EPIC
BOT_437,Galéjade gobeline,Mike Azevedo,HUNTER,2,,,BOOMSDAY,SPELL,EPIC
BOT_438,Puce cybertech,Garrett Hanna,HUNTER,2,,,BOOMSDAY,SPELL,RARE
BOT_443,Analyste du Vide,Arthur Bozonnet,WARLOCK,2,2,2,BOOMSDAY,MINION,RARE
BOT_444,Gloup glorieux de Floup,Arthur Bozonnet,DRUID,1,,,BOOMSDAY,SPELL,LEGENDARY
BOT_445,Kangou-bot,Eva Widermann,NEUTRAL,1,1,1,BOOMSDAY,MINION,COMMON
BOT_447,Cristallisatrice,David Kegg,NEUTRAL,1,1,3,BOOMSDAY,MINION,EPIC
BOT_448,Stégotron endommagé,Daria Tuzova,NEUTRAL,6,5,12,BOOMSDAY,MINION,COMMON
BOT_451,Explosion voltaïque,Zoltan Boros,SHAMAN,1,,,BOOMSDAY,SPELL,RARE
BOT_453,Étoile filante,Konstantin Turovec,MAGE,1,,,BOOMSDAY,SPELL,COMMON
BOT_507,Pulvérisateur de gloup,Arthur Bozonnet,DRUID,7,4,4,BOOMSDAY,MINION,COMMON
BOT_508,Fiole de nécrium,Vlad Botos,ROGUE,5,,,BOOMSDAY,SPELL,EPIC
BOT_509,Exhum-o-bot,Dave Allsop,PRIEST,2,2,1,BOOMSDAY,MINION,COMMON
BOT_511,Lance hydroglycérine,Ivan Fomin,NEUTRAL,5,5,5,BOOMSDAY,MINION,EPIC
BOT_517,Sens dessus dessous,Jim Nelson,PRIEST,0,,,BOOMSDAY,SPELL,COMMON
BOT_521,Ectomancie,Jerry Mascho,WARLOCK,6,,,BOOMSDAY,SPELL,EPIC
BOT_523,Mâche-écorce,Mike Sass,DRUID,9,8,8,BOOMSDAY,MINION,RARE
BOT_529,Mot de pouvoir : Réplication,Brian Despain,PRIEST,5,,,BOOMSDAY,SPELL,EPIC
BOT_531,Émissaire céleste,L Chanchai,MAGE,2,2,1,BOOMSDAY,MINION,RARE
BOT_532,Bombardateur,Jim Nelson,NEUTRAL,4,3,2,BOOMSDAY,MINION,COMMON
BOT_533,Nimbus menaçant,Daria Tuzova,SHAMAN,2,2,3,BOOMSDAY,MINION,COMMON
BOT_534,Bulldozer,Steve Prescott,NEUTRAL,9,9,7,BOOMSDAY,MINION,COMMON
BOT_535,Contrôleuse de microbots,Vladimir Kafanov,NEUTRAL,3,2,1,BOOMSDAY,MINION,COMMON
BOT_536,Agent Oméga,James Ryman,WARLOCK,5,4,5,BOOMSDAY,MINION,EPIC
BOT_537,Mécanœuf,Hideaki Takamura,PALADIN,5,0,5,BOOMSDAY,MINION,COMMON
